ID,NAME,Dep_typ,VARIABLE,VALUE,LABEL,SCORE,DATA_SRCE
ASSI386,St. John's Point,Low-growing semi-natural vegetation,% total N deposition from NI,49.4153225806452,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI390,Prolusk,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,85.131314108922,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI390,Prolusk,Low-growing semi-natural vegetation,% total N deposition from Europe,13.118162157103,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI390,Prolusk,Low-growing semi-natural vegetation,% total N deposition from NI,73.7211503013026,Major contributions from NI sources,3,Source Attribution 2012
ASSI391,Knock Dhu Sallagh Braes,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,80.6538175512935,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI391,Knock Dhu Sallagh Braes,Low-growing semi-natural vegetation,% total N deposition from Europe,17.001378832786,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI391,Knock Dhu Sallagh Braes,Low-growing semi-natural vegetation,% total N deposition from NI,63.2994644581746,Major contributions from NI sources,3,Source Attribution 2012
ASSI392,Cloghcor Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,80.7666666666667,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI392,Cloghcor Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,20.6887220079832,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI392,Cloghcor Lough,Low-growing semi-natural vegetation,% total N deposition from NI,69.2240037886476,Major contributions from NI sources,3,Source Attribution 2012
ASSI393,Lough Alaban,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,49.5462024129871,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI393,Lough Alaban,Low-growing semi-natural vegetation,% total N deposition from Europe,41.9481549360047,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI393,Lough Alaban,Low-growing semi-natural vegetation,% total N deposition from NI,40.3090763430489,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI397,Roeveagh,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,67.2363457225962,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI397,Roeveagh,Low-growing semi-natural vegetation,% total N deposition from Europe,30.3766309117225,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI397,Roeveagh,Low-growing semi-natural vegetation,% total N deposition from NI,55.0166016836256,Major contributions from NI sources,3,Source Attribution 2012
ASSI398,Cavan,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,65.2363636363637,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI398,Cavan,Low-growing semi-natural vegetation,% total N deposition from Europe,31.4359101831138,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI398,Cavan,Low-growing semi-natural vegetation,% total N deposition from NI,53.6167039522744,Major contributions from NI sources,3,Source Attribution 2012
ASSI399,Ballygalley Head,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,76.5161058124888,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI399,Ballygalley Head,Low-growing semi-natural vegetation,% total N deposition from Europe,18.3638656085441,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI399,Ballygalley Head,Low-growing semi-natural vegetation,% total N deposition from NI,59.2004746718089,Major contributions from NI sources,3,Source Attribution 2012
ASSI400,Frevagh,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,43.5344827586207,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI400,Frevagh,Low-growing semi-natural vegetation,% total N deposition from Europe,48.0544374161396,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI400,Frevagh,Low-growing semi-natural vegetation,% total N deposition from NI,32.8924669350201,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI401,Drumowen,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,77.324973876698,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI401,Drumowen,Low-growing semi-natural vegetation,% total N deposition from Europe,23.9987451636516,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI401,Drumowen,Low-growing semi-natural vegetation,% total N deposition from NI,63.107811356269,Major contributions from NI sources,3,Source Attribution 2012
ASSI402,Drumcully,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,52.8674698795181,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI402,Drumcully,Low-growing semi-natural vegetation,% total N deposition from Europe,43.7433480310172,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI402,Drumcully,Low-growing semi-natural vegetation,% total N deposition from NI,36.9165272920785,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI403,Rushy Hill,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,43.5344827586207,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI403,Rushy Hill,Low-growing semi-natural vegetation,% total N deposition from Europe,48.0544374161396,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI403,Rushy Hill,Low-growing semi-natural vegetation,% total N deposition from NI,32.8924669350201,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI406,Belvoir,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,54.325344266484,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI406,Belvoir,Low-growing semi-natural vegetation,% total N deposition from Europe,13.9552664762605,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI406,Belvoir,Low-growing semi-natural vegetation,% total N deposition from NI,72.7179467209884,Major contributions from NI sources,3,Source Attribution 2012
ASSI407,Lough Lark,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,73.1552162849873,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI407,Lough Lark,Low-growing semi-natural vegetation,% total N deposition from Europe,23.9254658385093,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI407,Lough Lark,Low-growing semi-natural vegetation,% total N deposition from NI,58.4430641821946,Major contributions from NI sources,3,Source Attribution 2012
ASSI408,Cranny Falls,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,77.8714633689339,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI408,Cranny Falls,Low-growing semi-natural vegetation,% total N deposition from Europe,17.8781778871244,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI408,Cranny Falls,Low-growing semi-natural vegetation,% total N deposition from NI,61.0377991500783,Major contributions from NI sources,3,Source Attribution 2012
ASSI409,Clermont & Anglesey Mountain,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,64.2023858988659,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI409,Clermont & Anglesey Mountain,Low-growing semi-natural vegetation,% total N deposition from Europe,31.8973466846538,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI409,Clermont & Anglesey Mountain,Low-growing semi-natural vegetation,% total N deposition from NI,53.3004144083757,Major contributions from NI sources,3,Source Attribution 2012
ASSI410,Knockadoo Wood,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,89.0030276816609,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI410,Knockadoo Wood,Low-growing semi-natural vegetation,% total N deposition from Europe,9.40569335774929,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI410,Knockadoo Wood,Low-growing semi-natural vegetation,% total N deposition from NI,83.6232728483436,Major contributions from NI sources,3,Source Attribution 2012
ASSI415,Tamnyrankin,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,79.4366683946777,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI415,Tamnyrankin,Low-growing semi-natural vegetation,% total N deposition from Europe,19.5980899323518,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI415,Tamnyrankin,Low-growing semi-natural vegetation,% total N deposition from NI,62.3424857408144,Major contributions from NI sources,3,Source Attribution 2012
UK0016599,Ballynahone Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,82.9343514688087,Major contributions from NI Agriculture,3,Source Attribution 2012
UK0016599,Ballynahone Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,13.7738023365935,Minor contributions from European/RoI sources,1,Source Attribution 2012
UK0016599,Ballynahone Bog,Low-growing semi-natural vegetation,% total N deposition from NI,73.8801383532088,Major contributions from NI sources,3,Source Attribution 2012
UK0016603,Cuilcagh Mountain,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,45.2354045053457,Substantial contribution from NI Agriculture,2,Source Attribution 2012
UK0016603,Cuilcagh Mountain,Low-growing semi-natural vegetation,% total N deposition from Europe,48.241449713273,Substantial contribution from European/RoI sources,2,Source Attribution 2012
UK0016603,Cuilcagh Mountain,Low-growing semi-natural vegetation,% total N deposition from NI,32.3177721272338,Substantial contribution from NI sources,2,Source Attribution 2012
UK0016606,Garron Plateau,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,79.2390265227455,Major contributions from NI Agriculture,3,Source Attribution 2012
UK0016606,Garron Plateau,Low-growing semi-natural vegetation,% total N deposition from Europe,17.8587965347449,Minor contributions from European/RoI sources,1,Source Attribution 2012
UK0016606,Garron Plateau,Low-growing semi-natural vegetation,% total N deposition from NI,59.8149433965906,Major contributions from NI sources,3,Source Attribution 2012
UK0016607,Pettigoe Plateau,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,43.7912858053379,Substantial contribution from NI Agriculture,2,Source Attribution 2012
UK0016607,Pettigoe Plateau,Low-growing semi-natural vegetation,% total N deposition from Europe,42.4331932515074,Substantial contribution from European/RoI sources,2,Source Attribution 2012
UK0016607,Pettigoe Plateau,Low-growing semi-natural vegetation,% total N deposition from NI,37.3254785054057,Substantial contribution from NI sources,2,Source Attribution 2012
UK0016608,Teal Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,77.1776686670304,Major contributions from NI Agriculture,3,Source Attribution 2012
UK0016608,Teal Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,20.7973886686873,Substantial contribution from European/RoI sources,2,Source Attribution 2012
UK0016608,Teal Lough,Low-growing semi-natural vegetation,% total N deposition from NI,62.4077096448279,Major contributions from NI sources,3,Source Attribution 2012
UK0016609,Black Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,78.4617979423174,Major contributions from NI Agriculture,3,Source Attribution 2012
UK0016609,Black Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,19.7788910001727,Minor contributions from European/RoI sources,1,Source Attribution 2012
